word,met,index,x,y,vy,vx,fx,fy
rabbitspat,0.000108758720571048,,,,,,,
rathole,0.000108758720571048,,,,,,,
realitythe,0.000108758720571048,,,,,,,
reedsthe,0.000108758720571048,,,,,,,
riddlesi,0.000108758720571048,,,,,,,
romeno,0.000108758720571048,,,,,,,
ropewill,0.000108758720571048,,,,,,,
saucepan,0.000108758720571048,,,,,,,
saucer,0.000108758720571048,,,,,,,
saythats,0.000108758720571048,,,,,,,
seaography,0.000108758720571048,,,,,,,
seeneverything,0.000108758720571048,,,,,,,
sheepbells,0.000108758720571048,,,,,,,
shinglewill,0.000108758720571048,,,,,,,
shrimp,0.000108758720571048,,,,,,,
shyly,0.000108758720571048,,,,,,,
simplynever,0.000108758720571048,,,,,,,
sistersthey,0.000108758720571048,,,,,,,
skurried,0.000108758720571048,,,,,,,
skyrocket,0.000108758720571048,,,,,,,
slateoh,0.000108758720571048,,,,,,,
slatepencil,0.000108758720571048,,,,,,,
slatesll,0.000108758720571048,,,,,,,
snappishly,0.000108758720571048,,,,,,,
sourand,0.000108758720571048,,,,,,,
spokefancy,0.000108758720571048,,,,,,,
squeaked,0.000108758720571048,,,,,,,
starfish,0.000108758720571048,,,,,,,
stigand,0.000108758720571048,,,,,,,
straightening,0.000108758720571048,,,,,,,
teanot,0.000108758720571048,,,,,,,
teapot,0.000108758720571048,,,,,,,
teases,0.000108758720571048,,,,,,,
teatray,0.000108758720571048,,,,,,,
telescopes,0.000108758720571048,,,,,,,
thatonly,0.000108758720571048,,,,,,,
themall,0.000108758720571048,,,,,,,
thenalways,0.000108758720571048,,,,,,,
thenbills,0.000108758720571048,,,,,,,
theyyouve,0.000108758720571048,,,,,,,
thinand,0.000108758720571048,,,,,,,
thingseverything,0.000108758720571048,,,,,,,
thunderstorm,0.000108758720571048,,,,,,,
tillie,0.000108758720571048,,,,,,,
tittered,0.000108758720571048,,,,,,,
toffee,0.000108758720571048,,,,,,,
treaclewell,0.000108758720571048,,,,,,,
treaclewelleh,0.000108758720571048,,,,,,,
tureen,0.000108758720571048,,,,,,,
turnup,0.000108758720571048,,,,,,,
turtlewe,0.000108758720571048,,,,,,,
uglify,0.000108758720571048,,,,,,,
uglifying,0.000108758720571048,,,,,,,
uncomfortably,0.000108758720571048,,,,,,,
unlocking,0.000108758720571048,,,,,,,
untwist,0.000108758720571048,,,,,,,
usedand,0.000108758720571048,,,,,,,
voiceshold,0.000108758720571048,,,,,,,
voicethe,0.000108758720571048,,,,,,,
washingextra,0.000108758720571048,,,,,,,
waterwell,0.000108758720571048,,,,,,,
waynever,0.000108758720571048,,,,,,,
withina,0.000108758720571048,,,,,,,
withoutmaybe,0.000108758720571048,,,,,,,
woodshe,0.000108758720571048,,,,,,,
writingdesks,0.000108758720571048,,,,,,,
yelp,0.000108758720571048,,,,,,,
yetand,0.000108758720571048,,,,,,,
yetits,0.000108758720571048,,,,,,,
yetoh,0.000108758720571048,,,,,,,
youare,0.000108758720571048,,,,,,,
youcome,0.000108758720571048,,,,,,,
generally,0.000106797703068827,,,,,,,
history,0.000106797703068827,,,,,,,
surprised,0.000106797703068827,,,,,,,
tired,0.000106797703068827,,,,,,,
attending,0.000106614420022673,,,,,,,
cake,0.000106614420022673,,,,,,,
candle,0.000106614420022673,,,,,,,
crab,0.000106614420022673,,,,,,,
expecting,0.000106614420022673,,,,,,,
funny,0.000106614420022673,,,,,,,
muttering,0.000106614420022673,,,,,,,
peeped,0.000106614420022673,,,,,,,
staring,0.000106614420022673,,,,,,,
than,0.00010636637777518,,,,,,,
first,0.000105386900893945,,,,,,,
deeply,0.000104326788163748,,,,,,,
jumping,0.000104326788163748,,,,,,,
managed,0.000104326788163748,,,,,,,
mary,0.000104326788163748,,,,,,,
sharply,0.000104326788163748,,,,,,,
solemnly,0.000104326788163748,,,,,,,
stick,0.000104326788163748,,,,,,,
twinkling,0.000104326788163748,,,,,,,
uncomfortable,0.000104326788163748,,,,,,,
ventured,0.000104326788163748,,,,,,,
verse,0.000104326788163748,,,,,,,
verses,0.000104326788163748,,,,,,,
violently,0.000104326788163748,,,,,,,
ask,0.000104020872632825,,,,,,,
minutes,0.000104020872632825,,,,,,,
tears,0.000104020872632825,,,,,,,
called,0.000102905755264499,,,,,,,
garden,0.000102905755264499,,,,,,,
gave,0.000102905755264499,,,,,,,
near,0.000102905755264499,,,,,,,
voice,0.000101085394735008,,,,,,,
get,0.0000989346416555399,,,,,,,
asleep,0.0000979597833939278,,,,,,,
five,0.0000979597833939278,,,,,,,
nose,0.0000979597833939278,,,,,,,
party,0.0000979597833939278,,,,,,,
got,0.0000967838885760721,,,,,,,
concert,0.0000963977908987101,,,,,,,
conqueror,0.0000963977908987101,,,,,,,
dipped,0.0000963977908987101,,,,,,,
longitude,0.0000963977908987101,,,,,,,
notebook,0.0000963977908987101,,,,,,,
ordering,0.0000963977908987101,,,,,,,
pie,0.0000963977908987101,,,,,,,
railway,0.0000963977908987101,,,,,,,
scroll,0.0000963977908987101,,,,,,,
slate,0.0000963977908987101,,,,,,,
stamping,0.0000963977908987101,,,,,,,
swimming,0.0000963977908987101,,,,,,,
themand,0.0000963977908987101,,,,,,,
unfolded,0.0000963977908987101,,,,,,,
wig,0.0000963977908987101,,,,,,,
air,0.0000960453715801991,,,,,,,
hear,0.0000960453715801991,,,,,,,
itself,0.0000960453715801991,,,,,,,
silence,0.0000960453715801991,,,,,,,
us,0.0000960453715801991,,,,,,,
having,0.000094564429666205,,,,,,,
opened,0.000094564429666205,,,,,,,
walked,0.000094564429666205,,,,,,,
find,0.0000930705805532828,,,,,,,
words,0.0000930705805532828,,,,,,,
happens,0.000092654365799555,,,,,,,
interesting,0.000092654365799555,,,,,,,
pocket,0.000092654365799555,,,,,,,
tis,0.000092654365799555,,,,,,,
butter,0.000091540888344709,,,,,,,
cards,0.000091540888344709,,,,,,,
choked,0.000091540888344709,,,,,,,
elbow,0.000091540888344709,,,,,,,
kick,0.000091540888344709,,,,,,,
shell,0.000091540888344709,,,,,,,
spectacles,0.000091540888344709,,,,,,,
english,0.0000915408883447089,,,,,,,
exclaimed,0.0000915408883447089,,,,,,,
liked,0.0000915408883447089,,,,,,,
marked,0.0000915408883447089,,,,,,,
roof,0.0000915408883447089,,,,,,,
subject,0.0000915408883447089,,,,,,,
beginning,0.0000891849878958992,,,,,,,
dance,0.0000891849878958992,,,,,,,
kept,0.0000891849878958992,,,,,,,
difficulty,0.0000884687936336721,,,,,,,
screamed,0.0000884687936336721,,,,,,,
golden,0.0000857148104696866,,,,,,,
happened,0.0000857148104696866,,,,,,,
larger,0.0000857148104696866,,,,,,,
pleased,0.0000857148104696866,,,,,,,
william,0.0000857148104696866,,,,,,,
believe,0.0000851079866995843,,,,,,,
birds,0.0000851079866995843,,,,,,,
different,0.0000851079866995843,,,,,,,
help,0.0000851079866995843,,,,,,,
key,0.0000851079866995843,,,,,,,
shook,0.0000851079866995843,,,,,,,
other,0.0000838793700992626,,,,,,,
1865,0.0000826770235301107,,,,,,,
adjourn,0.0000826770235301107,,,,,,,
behead,0.0000826770235301107,,,,,,,
beheading,0.0000826770235301107,,,,,,,
bookshelves,0.0000826770235301107,,,,,,,
brighteyed,0.0000826770235301107,,,,,,,
bythebye,0.0000826770235301107,,,,,,,
cardboard,0.0000826770235301107,,,,,,,
carthorse,0.0000826770235301107,,,,,,,
crossly,0.0000826770235301107,,,,,,,
curtsey,0.0000826770235301107,,,,,,,
custard,0.0000826770235301107,,,,,,,
daisychain,0.0000826770235301107,,,,,,,
daresay,0.0000826770235301107,,,,,,,
dinahs,0.0000826770235301107,,,,,,,
doori,0.0000826770235301107,,,,,,,
doze,0.0000826770235301107,,,,,,,
draggled,0.0000826770235301107,,,,,,,
dunce,0.0000826770235301107,,,,,,,
est,0.0000826770235301107,,,,,,,
executioners,0.0000826770235301107,,,,,,,
extras,0.0000826770235301107,,,,,,,
faceand,0.0000826770235301107,,,,,,,
fanned,0.0000826770235301107,,,,,,,
fifteenth,0.0000826770235301107,,,,,,,
flowerpot,0.0000826770235301107,,,,,,,
forepaws,0.0000826770235301107,,,,,,,
fortytwo,0.0000826770235301107,,,,,,,
furrows,0.0000826770235301107,,,,,,,
gallons,0.0000826770235301107,,,,,,,
gravy,0.0000826770235301107,,,,,,,
grins,0.0000826770235301107,,,,,,,
growls,0.0000826770235301107,,,,,,,
hersshe,0.0000826770235301107,,,,,,,
himhow,0.0000826770235301107,,,,,,,
hm,0.0000826770235301107,,,,,,,
iim,0.0000826770235301107,,,,,,,
inkstand,0.0000826770235301107,,,,,,,
inquisitively,0.0000826770235301107,,,,,,,
jogged,0.0000826770235301107,,,,,,,
knowno,0.0000826770235301107,,,,,,,
lizards,0.0000826770235301107,,,,,,,
magpie,0.0000826770235301107,,,,,,,
mallets,0.0000826770235301107,,,,,,,
marmalade,0.0000826770235301107,,,,,,,
moreas,0.0000826770235301107,,,,,,,
mouses,0.0000826770235301107,,,,,,,
mouthsand,0.0000826770235301107,,,,,,,
nightair,0.0000826770235301107,,,,,,,
normans,0.0000826770235301107,,,,,,,
nowdont,0.0000826770235301107,,,,,,,
patriotic,0.0000826770235301107,,,,,,,
pegs,0.0000826770235301107,,,,,,,
pencils,0.0000826770235301107,,,,,,,
pineapple,0.0000826770235301107,,,,,,,
poker,0.0000826770235301107,,,,,,,
queerest,0.0000826770235301107,,,,,,,
queershaped,0.0000826770235301107,,,,,,,
racecourse,0.0000826770235301107,,,,,,,
ravens,0.0000826770235301107,,,,,,,
rearing,0.0000826770235301107,,,,,,,
resource,0.0000826770235301107,,,,,,,
riper,0.0000826770235301107,,,,,,,
rippling,0.0000826770235301107,,,,,,,
rustled,0.0000826770235301107,,,,,,,
saucepans,0.0000826770235301107,,,,,,,
seehow,0.0000826770235301107,,,,,,,
sizes,0.0000826770235301107,,,,,,,
skimming,0.0000826770235301107,,,,,,,
sluggard,0.0000826770235301107,,,,,,,
soand,0.0000826770235301107,,,,,,,
somersault,0.0000826770235301107,,,,,,,
speakand,0.0000826770235301107,,,,,,,
stupidest,0.0000826770235301107,,,,,,,
suet,0.0000826770235301107,,,,,,,
teathings,0.0000826770235301107,,,,,,,
thenshe,0.0000826770235301107,,,,,,,
thingsi,0.0000826770235301107,,,,,,,
toto,0.0000826770235301107,,,,,,,
trickling,0.0000826770235301107,,,,,,,
trims,0.0000826770235301107,,,,,,,
trusts,0.0000826770235301107,,,,,,,
truthful,0.0000826770235301107,,,,,,,
tuliproots,0.0000826770235301107,,,,,,,
twinkled,0.0000826770235301107,,,,,,,
uncorked,0.0000826770235301107,,,,,,,
undoing,0.0000826770235301107,,,,,,,
upsetting,0.0000826770235301107,,,,,,,
wags,0.0000826770235301107,,,,,,,
writingdesk,0.0000826770235301107,,,,,,,
youall,0.0000826770235301107,,,,,,,
zealand,0.0000826770235301107,,,,,,,
zigzag,0.0000826770235301107,,,,,,,
blasts,0.0000826770235301106,,,,,,,
claws,0.0000826770235301106,,,,,,,
doubtfully,0.0000826770235301106,,,,,,,
encouraging,0.0000826770235301106,,,,,,,
fountains,0.0000826770235301106,,,,,,,
giddy,0.0000826770235301106,,,,,,,
hasnt,0.0000826770235301106,,,,,,,
hurriedly,0.0000826770235301106,,,,,,,
luckily,0.0000826770235301106,,,,,,,
messages,0.0000826770235301106,,,,,,,
nicely,0.0000826770235301106,,,,,,,
ornamented,0.0000826770235301106,,,,,,,
parchment,0.0000826770235301106,,,,,,,
pinch,0.0000826770235301106,,,,,,,
plates,0.0000826770235301106,,,,,,,
raving,0.0000826770235301106,,,,,,,
secondly,0.0000826770235301106,,,,,,,
snatch,0.0000826770235301106,,,,,,,
thump,0.0000826770235301106,,,,,,,
treading,0.0000826770235301106,,,,,,,
yawned,0.0000826770235301106,,,,,,,
yawning,0.0000826770235301106,,,,,,,
afraid,0.0000823246042115991,,,,,,,
always,0.0000823246042115991,,,,,,,
every,0.0000823246042115991,,,,,,,
give,0.0000823246042115991,,,,,,,
used,0.0000823246042115991,,,,,,,
been,0.0000817286170197942,,,,,,,
oh,0.0000817286170197942,,,,,,,
table,0.0000797747833313852,,,,,,,
considering,0.0000782450911228113,,,,,,,
doth,0.0000782450911228113,,,,,,,
forgetting,0.0000782450911228113,,,,,,,
fun,0.0000782450911228113,,,,,,,
loudly,0.0000782450911228113,,,,,,,
oclock,0.0000782450911228113,,,,,,,
picked,0.0000782450911228113,,,,,,,
plate,0.0000782450911228113,,,,,,,
remarks,0.0000782450911228113,,,,,,,
roses,0.0000782450911228113,,,,,,,
smaller,0.0000782450911228113,,,,,,,
timid,0.0000782450911228113,,,,,,,
across,0.0000762840736205908,,,,,,,
aloud,0.0000762840736205908,,,,,,,
asking,0.0000762840736205908,,,,,,,
curiosity,0.0000762840736205908,,,,,,,
likely,0.0000762840736205908,,,,,,,
notice,0.0000762840736205908,,,,,,,
sadly,0.0000762840736205908,,,,,,,
school,0.0000762840736205908,,,,,,,
sighed,0.0000762840736205908,,,,,,,
usual,0.0000762840736205908,,,,,,,
whats,0.0000762840736205908,,,,,,,
whispered,0.0000762840736205908,,,,,,,
appeared,0.0000756515437329639,,,,,,,
beg,0.0000756515437329639,,,,,,,
dry,0.0000756515437329639,,,,,,,
eagerly,0.0000756515437329639,,,,,,,
exactly,0.0000756515437329639,,,,,,,
fact,0.0000756515437329639,,,,,,,
happen,0.0000756515437329639,,,,,,,
lying,0.0000756515437329639,,,,,,,
meaning,0.0000756515437329639,,,,,,,
running,0.0000756515437329639,,,,,,,
seem,0.0000756515437329639,,,,,,,
sister,0.0000756515437329639,,,,,,,
slowly,0.0000756515437329639,,,,,,,
growing,0.0000754642205272993,,,,,,,
waited,0.0000754642205272993,,,,,,,
perhaps,0.000075342850924086,,,,,,,
side,0.000075342850924086,,,,,,,
box,0.0000741234926396437,,,,,,,
dogs,0.0000741234926396437,,,,,,,
outside,0.0000741234926396437,,,,,,,
pointing,0.0000741234926396437,,,,,,,
vanished,0.0000741234926396437,,,,,,,
four,0.0000734698375454458,,,,,,,
sentence,0.0000734698375454458,,,,,,,
sing,0.0000734698375454458,,,,,,,
experiment,0.0000710762800151153,,,,,,,
goose,0.0000710762800151153,,,,,,,
interrupting,0.0000710762800151153,,,,,,,
invitation,0.0000710762800151153,,,,,,,
locks,0.0000710762800151153,,,,,,,
panting,0.0000710762800151153,,,,,,,
paris,0.0000710762800151153,,,,,,,
persisted,0.0000710762800151153,,,,,,,
picking,0.0000710762800151153,,,,,,,
proves,0.0000710762800151153,,,,,,,
quarrelling,0.0000710762800151153,,,,,,,
rubbing,0.0000710762800151153,,,,,,,
signed,0.0000710762800151153,,,,,,,
singers,0.0000710762800151153,,,,,,,
twist,0.0000710762800151153,,,,,,,
wasting,0.0000710762800151153,,,,,,,
weve,0.0000710762800151153,,,,,,,
last,0.000070974851622453,,,,,,,
spoke,0.0000709109185167869,,,,,,,
creatures,0.0000686038368429994,,,,,,,
turn,0.0000686038368429994,,,,,,,
alternately,0.0000674202088059923,,,,,,,
arminarm,0.0000674202088059923,,,,,,,
askance,0.0000674202088059923,,,,,,,
axes,0.0000674202088059923,,,,,,,
axis,0.0000674202088059923,,,,,,,
barking,0.0000674202088059923,,,,,,,
beautify,0.0000674202088059923,,,,,,,
beor,0.0000674202088059923,,,,,,,
bleeds,0.0000674202088059923,,,,,,,
boon,0.0000674202088059923,,,,,,,
bother,0.0000674202088059923,,,,,,,
bristling,0.0000674202088059923,,,,,,,
brushing,0.0000674202088059923,,,,,,,
buttered,0.0000674202088059923,,,,,,,
canary,0.0000674202088059923,,,,,,,
capering,0.0000674202088059923,,,,,,,
classics,0.0000674202088059923,,,,,,,
coils,0.0000674202088059923,,,,,,,
crashed,0.0000674202088059923,,,,,,,
crouched,0.0000674202088059923,,,,,,,
curly,0.0000674202088059923,,,,,,,
dive,0.0000674202088059923,,,,,,,
dodged,0.0000674202088059923,,,,,,,
doubling,0.0000674202088059923,,,,,,,
eels,0.0000674202088059923,,,,,,,
eleventh,0.0000674202088059923,,,,,,,
familiarly,0.0000674202088059923,,,,,,,
flavour,0.0000674202088059923,,,,,,,
flurry,0.0000674202088059923,,,,,,,
frontispiece,0.0000674202088059923,,,,,,,
fryingpan,0.0000674202088059923,,,,,,,
fumbled,0.0000674202088059923,,,,,,,
goodnaturedly,0.0000674202088059923,,,,,,,
growling,0.0000674202088059923,,,,,,,
grumbled,0.0000674202088059923,,,,,,,
grunt,0.0000674202088059923,,,,,,,
hatching,0.0000674202088059923,,,,,,,
himit,0.0000674202088059923,,,,,,,
itthat,0.0000674202088059923,,,,,,,
jackinthebox,0.0000674202088059923,,,,,,,
knowand,0.0000674202088059923,,,,,,,
knuckles,0.0000674202088059923,,,,,,,
labelled,0.0000674202088059923,,,,,,,
lastly,0.0000674202088059923,,,,,,,
lazily,0.0000674202088059923,,,,,,,
lookingglass,0.0000674202088059923,,,,,,,
lowing,0.0000674202088059923,,,,,,,
lowspirited,0.0000674202088059923,,,,,,,
lullaby,0.0000674202088059923,,,,,,,
maynt,0.0000674202088059923,,,,,,,
memorandum,0.0000674202088059923,,,,,,,
mineral,0.0000674202088059923,,,,,,,
muddle,0.0000674202088059923,,,,,,,
oyster,0.0000674202088059923,,,,,,,
pence,0.0000674202088059923,,,,,,,
pictured,0.0000674202088059923,,,,,,,
pun,0.0000674202088059923,,,,,,,
remedies,0.0000674202088059923,,,,,,,
scaly,0.0000674202088059923,,,,,,,
schoolroom,0.0000674202088059923,,,,,,,
sentenced,0.0000674202088059923,,,,,,,
shiver,0.0000674202088059923,,,,,,,
sneezed,0.0000674202088059923,,,,,,,
spades,0.0000674202088059923,,,,,,,
squeeze,0.0000674202088059923,,,,,,,
steamengine,0.0000674202088059923,,,,,,,
stingy,0.0000674202088059923,,,,,,,
swallowing,0.0000674202088059923,,,,,,,
terrier,0.0000674202088059923,,,,,,,
thatit,0.0000674202088059923,,,,,,,
thatll,0.0000674202088059923,,,,,,,
themi,0.0000674202088059923,,,,,,,
theni,0.0000674202088059923,,,,,,,
toast,0.0000674202088059923,,,,,,,
tougher,0.0000674202088059923,,,,,,,
turkey,0.0000674202088059923,,,,,,,
twelfth,0.0000674202088059923,,,,,,,
unwillingly,0.0000674202088059923,,,,,,,
usurpation,0.0000674202088059923,,,,,,,
vinegar,0.0000674202088059923,,,,,,,
walrus,0.0000674202088059923,,,,,,,
womanbut,0.0000674202088059923,,,,,,,
wriggling,0.0000674202088059923,,,,,,,
writhing,0.0000674202088059923,,,,,,,
right,0.0000666733454635163,,,,,,,
breathe,0.0000663515952252542,,,,,,,
cautiously,0.0000663515952252542,,,,,,,
civil,0.0000663515952252542,,,,,,,
crossed,0.0000663515952252542,,,,,,,
directions,0.0000663515952252542,,,,,,,
em,0.0000663515952252542,,,,,,,
faster,0.0000663515952252542,,,,,,,
folded,0.0000663515952252542,,,,,,,
gravely,0.0000663515952252542,,,,,,,
hers,0.0000663515952252542,,,,,,,
hoping,0.0000663515952252542,,,,,,,
hunting,0.0000663515952252542,,,,,,,
instance,0.0000663515952252542,,,,,,,
knocking,0.0000663515952252542,,,,,,,
obliged,0.0000663515952252542,,,,,,,
poison,0.0000663515952252542,,,,,,,
pressed,0.0000663515952252542,,,,,,,
repeating,0.0000663515952252542,,,,,,,
rules,0.0000663515952252542,,,,,,,
sighing,0.0000663515952252542,,,,,,,
slipped,0.0000663515952252542,,,,,,,
unfortunate,0.0000663515952252542,,,,,,,
business,0.0000661951007663433,,,,,,,
distance,0.0000661951007663433,,,,,,,
dream,0.0000661951007663433,,,,,,,
drink,0.0000661951007663433,,,,,,,
fetch,0.0000661951007663433,,,,,,,
grown,0.0000661951007663433,,,,,,,
myself,0.0000661951007663433,,,,,,,
somebody,0.0000661951007663433,,,,,,,
wondering,0.0000661951007663433,,,,,,,
change,0.0000620470537021885,,,,,,,
ought,0.0000620470537021885,,,,,,,
coming,0.0000617434531586993,,,,,,,
continued,0.0000617434531586993,,,,,,,
hall,0.0000617434531586993,,,,,,,
leave,0.0000617434531586993,,,,,,,
waiting,0.0000617434531586993,,,,,,,
fancy,0.0000612248646212049,,,,,,,
finger,0.0000612248646212049,,,,,,,
finish,0.0000612248646212049,,,,,,,
height,0.0000612248646212049,,,,,,,
knee,0.0000612248646212049,,,,,,,
nine,0.0000612248646212049,,,,,,,
pair,0.0000612248646212049,,,,,,,
passed,0.0000612248646212049,,,,,,,
quietly,0.0000612248646212049,,,,,,,
remembered,0.0000612248646212049,,,,,,,
reply,0.0000612248646212049,,,,,,,
seems,0.0000612248646212049,,,,,,,
caused,0.0000610272588964727,,,,,,,
contemptuously,0.0000610272588964727,,,,,,,
curled,0.0000610272588964727,,,,,,,
dishes,0.0000610272588964727,,,,,,,
entangled,0.0000610272588964727,,,,,,,
extremely,0.0000610272588964727,,,,,,,
games,0.0000610272588964727,,,,,,,
jar,0.0000610272588964727,,,,,,,
knot,0.0000610272588964727,,,,,,,
lasted,0.0000610272588964727,,,,,,,
mostly,0.0000610272588964727,,,,,,,
muttered,0.0000610272588964727,,,,,,,
nowhere,0.0000610272588964727,,,,,,,
position,0.0000610272588964727,,,,,,,
rattling,0.0000610272588964727,,,,,,,
resting,0.0000610272588964727,,,,,,,
scream,0.0000610272588964727,,,,,,,
sensation,0.0000610272588964727,,,,,,,
shorter,0.0000610272588964727,,,,,,,
smoking,0.0000610272588964727,,,,,,,
sorrowful,0.0000610272588964727,,,,,,,
triumphantly,0.0000610272588964727,,,,,,,
tumbling,0.0000610272588964727,,,,,,,
twentyfour,0.0000610272588964727,,,,,,,
wheres,0.0000610272588964727,,,,,,,
wildly,0.0000610272588964727,,,,,,,
wink,0.0000610272588964727,,,,,,,
confused,0.0000610272588964724,,,,,,,
french,0.0000610272588964724,,,,,,,
natural,0.0000610272588964724,,,,,,,
ordered,0.0000610272588964724,,,,,,,
plan,0.0000610272588964724,,,,,,,
says,0.0000610272588964724,,,,,,,
stuff,0.0000610272588964724,,,,,,,
twelve,0.0000610272588964724,,,,,,,
writing,0.0000610272588964724,,,,,,,
look,0.0000602210862251112,,,,,,,
things,0.0000602210862251112,,,,,,,
poor,0.0000580703331456434,,,,,,,
begin,0.0000576151212948894,,,,,,,
behind,0.0000576151212948894,,,,,,,
far,0.0000576151212948894,,,,,,,
sea,0.0000576151212948894,,,,,,,
yes,0.0000576151212948894,,,,,,,
between,0.0000567386577997229,,,,,,,
broken,0.0000567386577997229,,,,,,,
ear,0.0000567386577997229,,,,,,,
seven,0.0000567386577997229,,,,,,,
sharp,0.0000567386577997229,,,,,,,
trembling,0.0000567386577997229,,,,,,,
understand,0.0000567386577997229,,,,,,,
accounting,0.0000565953264891734,,,,,,,
ache,0.0000565953264891734,,,,,,,
afore,0.0000565953264891734,,,,,,,
audibly,0.0000565953264891734,,,,,,,
australia,0.0000565953264891734,,,,,,,
awfully,0.0000565953264891734,,,,,,,
canterbury,0.0000565953264891734,,,,,,,
canvas,0.0000565953264891734,,,,,,,
choke,0.0000565953264891734,,,,,,,
chuckled,0.0000565953264891734,,,,,,,
clubs,0.0000565953264891734,,,,,,,
complaining,0.0000565953264891734,,,,,,,
curving,0.0000565953264891734,,,,,,,
dainties,0.0000565953264891734,,,,,,,
dates,0.0000565953264891734,,,,,,,
disagree,0.0000565953264891734,,,,,,,
disobey,0.0000565953264891734,,,,,,,
distraction,0.0000565953264891734,,,,,,,
eel,0.0000565953264891734,,,,,,,
elses,0.0000565953264891734,,,,,,,
engraved,0.0000565953264891734,,,,,,,
esq,0.0000565953264891734,,,,,,,
fanning,0.0000565953264891734,,,,,,,
favoured,0.0000565953264891734,,,,,,,
fills,0.0000565953264891734,,,,,,,
geography,0.0000565953264891734,,,,,,,
grammar,0.0000565953264891734,,,,,,,
grazed,0.0000565953264891734,,,,,,,
histories,0.0000565953264891734,,,,,,,
hoarsely,0.0000565953264891734,,,,,,,
housemaid,0.0000565953264891734,,,,,,,
kills,0.0000565953264891734,,,,,,,
leant,0.0000565953264891734,,,,,,,
ledge,0.0000565953264891734,,,,,,,
linked,0.0000565953264891734,,,,,,,
maps,0.0000565953264891734,,,,,,,
morals,0.0000565953264891734,,,,,,,
muscular,0.0000565953264891734,,,,,,,
neverending,0.0000565953264891734,,,,,,,
nile,0.0000565953264891734,,,,,,,
oblong,0.0000565953264891734,,,,,,,
onions,0.0000565953264891734,,,,,,,
pairs,0.0000565953264891734,,,,,,,
panted,0.0000565953264891734,,,,,,,
patted,0.0000565953264891734,,,,,,,
planning,0.0000565953264891734,,,,,,,
pleasanter,0.0000565953264891734,,,,,,,
powdered,0.0000565953264891734,,,,,,,
processions,0.0000565953264891734,,,,,,,
puffed,0.0000565953264891734,,,,,,,
quiver,0.0000565953264891734,,,,,,,
rapped,0.0000565953264891734,,,,,,,
rats,0.0000565953264891734,,,,,,,
recognised,0.0000565953264891734,,,,,,,
redhot,0.0000565953264891734,,,,,,,
reeling,0.0000565953264891734,,,,,,,
refreshments,0.0000565953264891734,,,,,,,
saves,0.0000565953264891734,,,,,,,
seals,0.0000565953264891734,,,,,,,
sharks,0.0000565953264891734,,,,,,,
shillings,0.0000565953264891734,,,,,,,
shrieks,0.0000565953264891734,,,,,,,
signifies,0.0000565953264891734,,,,,,,
simpleton,0.0000565953264891734,,,,,,,
sixteenth,0.0000565953264891734,,,,,,,
snorting,0.0000565953264891734,,,,,,,
snout,0.0000565953264891734,,,,,,,
sob,0.0000565953264891734,,,,,,,
soles,0.0000565953264891734,,,,,,,
splendidly,0.0000565953264891734,,,,,,,
squeezed,0.0000565953264891734,,,,,,,
straightened,0.0000565953264891734,,,,,,,
supple,0.0000565953264891734,,,,,,,
suppress,0.0000565953264891734,,,,,,,
sweettempered,0.0000565953264891734,,,,,,,
thatched,0.0000565953264891734,,,,,,,
tinkling,0.0000565953264891734,,,,,,,
toys,0.0000565953264891734,,,,,,,
tunnel,0.0000565953264891734,,,,,,,
vanishing,0.0000565953264891734,,,,,,,
vegetable,0.0000565953264891734,,,,,,,
williams,0.0000565953264891734,,,,,,,
worried,0.0000565953264891734,,,,,,,
wrapping,0.0000565953264891734,,,,,,,
three,0.0000559195800661749,,,,,,,
advance,0.0000555926194797329,,,,,,,
follows,0.0000555926194797329,,,,,,,
guessed,0.0000555926194797329,,,,,,,
hes,0.0000555926194797329,,,,,,,
hungry,0.0000555926194797329,,,,,,,
list,0.0000555926194797329,,,,,,,
mentioned,0.0000555926194797329,,,,,,,
tasted,0.0000555926194797329,,,,,,,
trumpet,0.0000555926194797329,,,,,,,
changed,0.0000548830694743995,,,,,,,
feel,0.0000548830694743995,,,,,,,
live,0.0000548830694743995,,,,,,,
top,0.0000548830694743995,,,,,,,
window,0.0000548830694743995,,,,,,,
rather,0.0000537688269867066,,,,,,,
shall,0.0000537688269867066,,,,,,,
hardly,0.0000531831888875901,,,,,,,
turning,0.0000531831888875901,,,,,,,
absurd,0.0000521633940818742,,,,,,,
apples,0.0000521633940818742,,,,,,,
beating,0.0000521633940818742,,,,,,,
bite,0.0000521633940818742,,,,,,,
brightened,0.0000521633940818742,,,,,,,
crash,0.0000521633940818742,,,,,,,
crimson,0.0000521633940818742,,,,,,,
cup,0.0000521633940818742,,,,,,,
declare,0.0000521633940818742,,,,,,,
delightful,0.0000521633940818742,,,,,,,
execution,0.0000521633940818742,,,,,,,
extraordinary,0.0000521633940818742,,,,,,,
footsteps,0.0000521633940818742,,,,,,,
hint,0.0000521633940818742,,,,,,,
humbly,0.0000521633940818742,,,,,,,
inside,0.0000521633940818742,,,,,,,
introduce,0.0000521633940818742,,,,,,,
nurse,0.0000521633940818742,,,,,,,
occurred,0.0000521633940818742,,,,,,,
presents,0.0000521633940818742,,,,,,,
remarkable,0.0000521633940818742,,,,,,,
royal,0.0000521633940818742,,,,,,,
